,level_0,index,article_name,country,revision_id,scores,population
28005,28005,24970,Umberto Ambrosoli,Italy,788859258,Stub,60600000
28006,28006,26042,Leopoldo Zunini,Italy,789019492,Stub,60600000
28007,28007,26059,Andrea Maffei,Italy,789055482,Start,60600000
28008,28008,26178,Angelo Vaccarezza,Italy,789209486,Stub,60600000
28009,28009,26240,Salvatore Lauricella,Italy,789260871,Stub,60600000
28010,28010,26242,Isabella Adinolfi,Italy,789261984,Stub,60600000
28011,28011,26243,Mario Baccini,Italy,789262004,Start,60600000
28012,28012,26244,Carlo Bon Compagni di Mombello,Italy,789262051,Stub,60600000
28013,28013,26245,Giovanni Battista Borea d'Olmo,Italy,789262058,Stub,60600000
28014,28014,26246,Carlo Cadorna,Italy,789262068,Start,60600000
28015,28015,26247,Raffaele Cappelli,Italy,789262079,Stub,60600000
28016,28016,26248,Luca Ceriscioli,Italy,789262088,Stub,60600000
28017,28017,26249,Angelo Maria Cicolani,Italy,789262101,Stub,60600000
28018,28018,26250,Andrea Costa,Italy,789262104,Stub,60600000
28019,28019,26252,Aldo Finzi (politician),Italy,789262278,Stub,60600000
28020,28020,26253,Gabriella Giammanco,Italy,789262301,Stub,60600000
28021,28021,26254,Ada Gobetti,Italy,789262327,Start,60600000
28022,28022,26255,Antonio Greppi,Italy,789262328,Stub,60600000
28023,28023,26256,Stefano Jacini,Italy,789262340,Start,60600000
28024,28024,26257,Alexander Langer,Italy,789262347,Start,60600000
28025,28025,26258,Angela Maraventano,Italy,789262395,Stub,60600000
28026,28026,26259,Luigi Aldrovandi Marescotti,Italy,789262399,Stub,60600000
28027,28027,26260,Piero Marrazzo,Italy,789262401,Start,60600000
28028,28028,26261,Luigi Mazzella,Italy,789262428,Stub,60600000
28029,28029,26262,Mara Mucci,Italy,789262449,Stub,60600000
28030,28030,26263,Mario Oliverio,Italy,789262459,Stub,60600000
28031,28031,26264,Giovanna Palma,Italy,789262475,Stub,60600000
28032,28032,26265,Giuseppe Paratore,Italy,789262484,Stub,60600000
28033,28033,26266,Alfonso Pecoraro Scanio,Italy,789262494,Start,60600000
28034,28034,26267,Carlo Pezzati,Italy,789262504,Stub,60600000
28035,28035,26268,Francesco Pigliaru,Italy,789262505,Stub,60600000
28036,28036,26269,Paola Pinna,Italy,789262509,Stub,60600000
28037,28037,26270,Michele Pinto,Italy,789262513,Stub,60600000
28038,28038,26271,Marcello Pittella,Italy,789262518,Stub,60600000
28039,28039,26272,Laura Ravetto,Italy,789262544,Stub,60600000
28040,28040,26273,Gessica Rostellato,Italy,789262586,Stub,60600000
28041,28041,26274,Antonio Ruberti,Italy,789262588,Start,60600000
28042,28042,26275,Daniela Sbrollini,Italy,789262599,Stub,60600000
28043,28043,26277,Ruggero Settimo,Italy,789263335,Start,60600000
28044,28044,26278,Elisa Simoni,Italy,789263338,Stub,60600000
28045,28045,26279,Giuseppe Vegas,Italy,789263390,Stub,60600000
28046,28046,26280,Liliana Ventricelli,Italy,789263396,Stub,60600000
28047,28047,26281,Roberto Villetti,Italy,789263405,Stub,60600000
28048,28048,26282,Vincenzo Visco,Italy,789263418,Start,60600000
28049,28049,26283,Mario Chiesa (politician),Italy,789263999,Stub,60600000
28050,28050,26284,Bobo Craxi,Italy,789264026,Stub,60600000
28051,28051,26285,Giuseppe Torri,Italy,789264419,Stub,60600000
28052,28052,26286,Maurizio Valenzi,Italy,789264437,Stub,60600000
28053,28053,26287,Max Ferrari,Italy,789265647,Stub,60600000
28054,28054,26288,Federico Seismit-Doda,Italy,789265755,Stub,60600000
28055,28055,26292,Giovanni Amendola,Italy,789266513,Start,60600000
28056,28056,26528,Mauro Poggia,Italy,789272337,Stub,60600000
28057,28057,26549,Ubaldino Peruzzi,Italy,789276615,Stub,60600000
28058,28058,26550,Luigi Guglielmo Cambray-Digny,Italy,789276779,Stub,60600000
28059,28059,26562,Giovanni Angelini,Italy,789278685,Stub,60600000
28060,28060,26638,Anna Maria Mozzoni,Italy,789288030,Start,60600000
28061,28061,27114,Franco Freda,Italy,789305050,C,60600000
28062,28062,27115,Delfo Zorzi,Italy,789305121,Start,60600000
28063,28063,27238,Riccardo Di Lucchesi,Italy,789309364,Stub,60600000
28064,28064,27278,Corrado Zoli,Italy,789310240,Stub,60600000
28065,28065,27279,Emilio Dulio,Italy,789310321,Stub,60600000
28066,28066,27658,Paolo Dosi,Italy,789382132,Stub,60600000
28067,28067,27678,Renato Altissimo,Italy,789403611,Stub,60600000
28068,28068,27727,Antonino D'Agata,Italy,789463146,Stub,60600000
28069,28069,27728,Antonino Tringali-Casanova,Italy,789463627,Stub,60600000
28070,28070,27730,Antonio Armellini,Italy,789464634,Stub,60600000
28071,28071,27731,Antonio Bajamonti,Italy,789465227,C,60600000
28072,28072,27742,Antonio Graziadei,Italy,789471568,Stub,60600000
28073,28073,27763,Filippo Doria Pamphili,Italy,789499978,Stub,60600000
28074,28074,28080,Armando Fresa,Italy,789732978,Stub,60600000
28075,28075,28120,Arnaldo Azzi,Italy,789757100,Stub,60600000
28076,28076,28282,Arturo Parisi,Italy,789861519,Start,60600000
28077,28077,28867,Francesco Guicciardini,Italy,790233789,B,60600000
28078,28078,28890,Chiara Moroni,Italy,790281477,Stub,60600000
28079,28079,28891,Irene Pivetti,Italy,790281903,Stub,60600000
28080,28080,28892,Laura Puppato,Italy,790283297,Stub,60600000
28081,28081,28893,Maria Chiara Carrozza,Italy,790283848,Start,60600000
28082,28082,28894,Stefania Giannini,Italy,790283896,Start,60600000
28083,28083,28896,Michela Murgia,Italy,790283922,Start,60600000
28084,28084,28897,Franca Dall'Olio,Italy,790283998,Stub,60600000
28085,28085,28898,Stefania Prestigiacomo,Italy,790284450,Start,60600000
28086,28086,29104,Italo Righi,Italy,790507450,Stub,60600000
28087,28087,29161,Barbara Contini,Italy,790607947,Start,60600000
28088,28088,29404,Giacomo Gualco,Italy,790902173,Stub,60600000
28089,28089,29479,Marco Doria,Italy,791018398,Stub,60600000
28090,28090,29544,Alfredo Siniscalchi,Italy,791150250,Stub,60600000
28091,28091,29545,Giuseppe Daodice,Italy,791150286,Stub,60600000
28092,28092,29549,Felice Napoleone Canevaro,Italy,791159458,Stub,60600000
28093,28093,29552,Ruggiero Gabaleone di Salmour,Italy,791161265,Stub,60600000
28094,28094,29553,Silvestro Centofanti,Italy,791161753,Stub,60600000
28095,28095,29572,Giovanni Filippo Galvagno,Italy,791178849,Stub,60600000
28096,28096,29573,Alfonso Barracco,Italy,791179022,Stub,60600000
28097,28097,29578,Giovanni Arrivabene,Italy,791182243,Stub,60600000
28098,28098,29579,Luigi Acquaviva,Italy,791184063,Stub,60600000
28099,28099,29588,Gino Cassinis,Italy,791203299,Stub,60600000
28100,28100,29626,Barbara Degani,Italy,791222877,Stub,60600000
28101,28101,29691,Giuseppe Spinelli (politician),Italy,791316595,Stub,60600000
28102,28102,29700,Antonio Pestalozza,Italy,791320761,Stub,60600000
28103,28103,29701,Carlo Villa (mayor),Italy,791321801,Stub,60600000
28104,28104,29720,Biagio Pace,Italy,791331949,Start,60600000
28105,28105,29723,Antonio Durini,Italy,791332944,Stub,60600000
28106,28106,29728,Piero Parini,Italy,791351563,Stub,60600000
28107,28107,29729,Gian Giacomo Gallarati Scotti,Italy,791354112,Stub,60600000
28108,28108,29734,Giuseppe De Capitani D'Arzago,Italy,791362731,Stub,60600000
28109,28109,29761,Luigi Freddi,Italy,791399209,Stub,60600000
28110,28110,29814,Luigi Barbiano di Belgioioso,Italy,791477670,Stub,60600000
28111,28111,29815,Luigi Mangiagalli,Italy,791478172,Stub,60600000
28112,28112,29817,Angelo Filippetti,Italy,791478599,Stub,60600000
28113,28113,29820,Emilio Caldara,Italy,791481292,Stub,60600000
28114,28114,29822,Emanuele Greppi,Italy,791482847,Stub,60600000
28115,28115,29826,Bassano Gabba,Italy,791488865,Stub,60600000
28116,28116,29827,Giuseppe Mussi,Italy,791489379,Stub,60600000
28117,28117,29828,Giuseppe Vigoni,Italy,791490100,Stub,60600000
28118,28118,29830,Gaetano Negri,Italy,791491432,Stub,60600000
28119,28119,29835,Giulio Belinzaghi,Italy,791495469,Stub,60600000
28120,28120,29836,Pietro Giubilo,Italy,791496320,Stub,60600000
28121,28121,29837,Ugo Vetere,Italy,791497413,Stub,60600000
28122,28122,29838,Luigi Petroselli,Italy,791498687,Stub,60600000
28123,28123,29840,Rinaldo Santini,Italy,791500052,Stub,60600000
28124,28124,29841,Glauco Della Porta,Italy,791500713,Stub,60600000
28125,28125,29842,Urbano Ciocchetti,Italy,791501349,Stub,60600000
28126,28126,29845,Salvatore Rebecchini,Italy,791503279,Stub,60600000
28127,28127,29846,Filippo Andrea VI Doria Pamphili,Italy,791503628,Stub,60600000
28128,28128,29848,Giovanni Orgera,Italy,791503861,Stub,60600000
28129,28129,29849,Giangiacomo Borghese,Italy,791504113,Stub,60600000
28130,28130,29850,Francesco Boncompagni Ludovisi,Italy,791504743,Stub,60600000
28131,28131,29851,Ettore Ponti,Italy,791505210,Stub,60600000
28132,28132,29852,Ludovico Spada Veralli Potenziani,Italy,791505263,Stub,60600000
28133,28133,29853,Filippo Cremonesi,Italy,791505614,Stub,60600000
28134,28134,29855,Giannetto Valli,Italy,791508517,Stub,60600000
28135,28135,29856,Luigi Rava,Italy,791508838,Stub,60600000
28136,28136,29857,Enrico Cruciani Alibrandi,Italy,791509383,Stub,60600000
28137,28137,29858,Augusto Armellini,Italy,791509706,Stub,60600000
28138,28138,29859,Alessandro Guiccioli,Italy,791510098,Stub,60600000
28139,28139,29860,Pietro Venturi,Italy,791511267,Stub,60600000
28140,28140,29861,Luigi Pianciani,Italy,791512386,Start,60600000
28141,28141,29862,Francesco Rospigliosi Pallavicini,Italy,791512934,Stub,60600000
28142,28142,29864,Onorato Caetani,Italy,791513220,Stub,60600000
28143,28143,29865,Alberto Blanc,Italy,791514013,Stub,60600000
28144,28144,29867,Luigi Amedeo Melegari,Italy,791514634,Stub,60600000
28145,28145,29868,Pompeo Di Campello,Italy,791514978,Stub,60600000
28146,28146,29886,Enrico Costa (politician),Italy,791549032,Stub,60600000
28147,28147,29900,Ernesto Belloni,Italy,791585340,Stub,60600000
28148,28148,29913,Giuseppe Pasolini,Italy,791625381,Stub,60600000
28149,28149,29916,Rinaldo Ossola,Italy,791633680,Stub,60600000
28150,28150,30018,Marcello Visconti di Modrone,Italy,791792623,Stub,60600000
28151,28151,30159,Christian Abbiati,Italy,791960239,C,60600000
28152,28152,30194,Giuseppe Pisanu,Italy,792019163,Stub,60600000
28153,28153,30214,Brunetto Latini,Italy,792058792,C,60600000
28154,28154,30260,Franca Falcucci,Italy,792155175,Start,60600000
28155,28155,30261,Tina Anselmi,Italy,792155218,C,60600000
28156,28156,30262,Rosy Bindi,Italy,792155330,Start,60600000
28157,28157,30263,Giovanna Melandri,Italy,792155395,Start,60600000
28158,28158,30264,Barbara Pollastrini,Italy,792155581,Start,60600000
28159,28159,30265,Mariastella Gelmini,Italy,792155658,C,60600000
28160,28160,30266,Michela Vittoria Brambilla,Italy,792155862,Start,60600000
28161,28161,30267,Anna Finocchiaro,Italy,792155913,Start,60600000
28162,28162,30268,Maria Carmela Lanzetta,Italy,792156333,Stub,60600000
28163,28163,30269,Marianna Madia,Italy,792156784,Start,60600000
28164,28164,30473,Bruno Ferrante,Italy,792489768,Stub,60600000
28165,28165,30528,Piero Torrigiani,Italy,792587379,Stub,60600000
28166,28166,30537,Giacomo Matteotti,Italy,792606929,C,60600000
28167,28167,30574,Ilona Staller,Italy,792678221,C,60600000
28168,28168,30641,Enrico Millo,Italy,792817758,Stub,60600000
28169,28169,30838,Virgilio Ferrari,Italy,793143855,Stub,60600000
28170,28170,30856,Carlo Dossi,Italy,793170384,Start,60600000
28171,28171,30947,Diotisalvi Neroni,Italy,793271877,Stub,60600000
28172,28172,30992,Valentina Vezzali,Italy,793342332,Start,60600000
28173,28173,31160,Leopoldo Elia,Italy,793516802,Stub,60600000
28174,28174,31207,Costanzo Ciano,Italy,793584116,Start,60600000
28175,28175,31234,Domenico Siniscalco,Italy,793629884,Stub,60600000
28176,28176,31323,Giancarlo Gentilini,Italy,793748545,Stub,60600000
28177,28177,31348,Fausto Gullo,Italy,793811301,Stub,60600000
28178,28178,31480,Amerigo Petrucci,Italy,794018470,Stub,60600000
28179,28179,31745,Federico Orlando,Italy,794426140,Stub,60600000
28180,28180,31780,Gianfranco Micciché,Italy,794479213,Start,60600000
28181,28181,31839,Gian Carlo Abelli,Italy,794553434,Stub,60600000
28182,28182,31893,List of Presidents of Calabria,Italy,794614130,Start,60600000
28183,28183,31908,Vitellozzo Vitelli,Italy,794631921,Start,60600000
28184,28184,31934,Aurelio Saffi,Italy,794668743,Start,60600000
28185,28185,31936,Pier Ferdinando Casini,Italy,794670408,Start,60600000
28186,28186,31950,Antonio Canepa,Italy,794672550,Stub,60600000
28187,28187,31967,Nilde Iotti,Italy,794693421,Start,60600000
28188,28188,31975,Salvatore Cardinale,Italy,794711458,Stub,60600000
28189,28189,32058,Oreste Perri,Italy,794823355,Stub,60600000
28190,28190,32090,Alfio Marchini,Italy,794871149,Stub,60600000
28191,28191,32139,Costantino Nigra,Italy,794928316,Start,60600000
28192,28192,32194,Coluccio Salutati,Italy,794945835,C,60600000
28193,28193,32220,Biagio Brugi,Italy,794984897,Stub,60600000
28194,28194,32257,Orso Ipato,Italy,795015198,Start,60600000
28195,28195,32287,Carlo Calenda,Italy,795063632,Stub,60600000
28196,28196,32457,Ettore Muti,Italy,795352692,Start,60600000
28197,28197,32504,Stefano Delle Chiaie,Italy,795441725,C,60600000
28198,28198,33094,Mariano Savastano,Italy,796120162,Stub,60600000
28199,28199,33137,Baldina Di Vittorio,Italy,796180650,Stub,60600000
28200,28200,33327,Maurizio Martina,Italy,796402131,Stub,60600000
28201,28201,33560,Simone Boccanegra,Italy,796694590,Start,60600000
28202,28202,33693,Adele Faccio,Italy,796851385,Stub,60600000
28203,28203,33722,Beatrice Lorenzin,Italy,796877032,Start,60600000
28204,28204,33914,Piero Colonna,Italy,797040260,Stub,60600000
28205,28205,33994,Carlo Bo,Italy,797150905,Start,60600000
28206,28206,34196,Emilio Floris,Italy,797353931,Stub,60600000
28207,28207,34358,Roberto di Ridolfi,Italy,797533233,Start,60600000
28208,28208,34486,Emanuele Notarbartolo,Italy,797654948,Stub,60600000
28209,28209,34591,Augusto Mancini,Italy,797752200,Start,60600000
28210,28210,34599,Giovanni Gentile,Italy,797757429,C,60600000
28211,28211,34601,Giuseppe Tatarella,Italy,797759283,C,60600000
28212,28212,34602,Giuseppe Vatinno,Italy,797759319,Start,60600000
28213,28213,34809,Guido Natoli,Italy,797991398,Stub,60600000
28214,28214,34814,Michaela Biancofiore,Italy,798008401,Stub,60600000
28215,28215,34815,Vito Miceli,Italy,798008586,Stub,60600000
28216,28216,34816,Iacopo Rusticucci,Italy,798008625,Stub,60600000
28217,28217,34817,Galla Gaulo,Italy,798008704,Stub,60600000
28218,28218,34818,Pietro Participazio,Italy,798008894,Stub,60600000
28219,28219,34819,Roberto Mura,Italy,798008935,Stub,60600000
28220,28220,34831,Cola di Rienzo,Italy,798027747,C,60600000
28221,28221,34836,Annalisa Minetti,Italy,798036289,Start,60600000
28222,28222,34854,Marino Busdachin,Italy,798056205,Start,60600000
28223,28223,34863,Pellegrino Rossi,Italy,798064916,C,60600000
28224,28224,34886,Claudio Gabriele de Launay,Italy,798081255,Stub,60600000
28225,28225,34914,Bartolomeo Arese,Italy,798144016,Stub,60600000
28226,28226,34971,List of Italian religious minority politicians,Italy,798200492,B,60600000
28227,28227,35027,Ernesto Nathan,Italy,798272218,Start,60600000
28228,28228,35184,Arno Kompatscher,Italy,798425025,Start,60600000
28229,28229,35241,Veronica Gambara,Italy,798477314,C,60600000
28230,28230,35291,Adriana Seroni,Italy,798490992,Start,60600000
28231,28231,35299,Clara Sereni,Italy,798492544,Start,60600000
28232,28232,35388,Giovanni De Andrea,Italy,798575514,Start,60600000
28233,28233,35456,Leo Negrelli,Italy,798619891,Start,60600000
28234,28234,35482,Licio Gelli,Italy,798633279,C,60600000
28235,28235,35559,Graziano Cioni,Italy,798735317,Start,60600000
28236,28236,35701,Manuel Marliani,Italy,798882229,Stub,60600000
28237,28237,35734,Mariangelo Foggiato,Italy,798906007,Start,60600000
28238,28238,35756,Massimiliano Fedriga,Italy,798922930,Stub,60600000
28239,28239,35819,Aldo Aniasi,Italy,798976716,Start,60600000
28240,28240,35861,Mirko Tremaglia,Italy,799012603,Stub,60600000
28241,28241,36133,Flavio Zanonato,Italy,799256462,Start,60600000
28242,28242,36149,Nicola Squitti,Italy,799275865,Start,60600000
28243,28243,36272,Giovanni Soranzo,Italy,799382575,Stub,60600000
28244,28244,36363,Piero Soderini,Italy,799467932,Start,60600000
28245,28245,36443,Pietro Mennea,Italy,799526938,C,60600000
28246,28246,36448,Vladimir Luxuria,Italy,799531955,C,60600000
28247,28247,36674,Maffeo Pantaleoni,Italy,799723377,Start,60600000
28248,28248,36865,Renato Soru,Italy,799916437,Start,60600000
28249,28249,36869,Mario Fasino,Italy,799920851,Start,60600000
28250,28250,36881,Mario Segni,Italy,799926629,Start,60600000
28251,28251,36920,Rino Parenti,Italy,799955941,Stub,60600000
28252,28252,37199,Leone Ginzburg,Italy,800222676,C,60600000
28253,28253,37203,Domenico Maselli,Italy,800227964,Stub,60600000
28254,28254,37204,Domenico Mennitti,Italy,800227981,Stub,60600000
28255,28255,37217,Luigi Alamanni,Italy,800237148,Start,60600000
28256,28256,37261,Davide Caparini,Italy,800253923,C,60600000
28257,28257,37281,Raffaele Lauro,Italy,800267672,C,60600000
28258,28258,37438,Valentino Castellani,Italy,800304434,Stub,60600000
28259,28259,37752,Domenico Monegario,Italy,800646903,Stub,60600000
28260,28260,37882,Marina Sereni,Italy,800737824,Start,60600000
28261,28261,37922,Ercole Ricotti,Italy,800774656,Stub,60600000
28262,28262,37959,Maurizio Acerbo,Italy,800810289,Stub,60600000
28263,28263,37974,Ricciotti Garibaldi,Italy,800823802,Start,60600000
28264,28264,38049,Valerio Zanone,Italy,800899461,Stub,60600000
28265,28265,38054,Marta Dassù,Italy,800904504,Stub,60600000
28266,28266,38207,Roberto Scanagatti,Italy,801062358,Stub,60600000
28267,28267,38254,Vincenzo Vinciguerra,Italy,801104378,C,60600000
28268,28268,38293,Virginia Raggi,Italy,801126957,C,60600000
28269,28269,38382,Salvatore Cuffaro,Italy,801204727,C,60600000
28270,28270,38388,Angela Maria Guidi Cingolani,Italy,801208192,Stub,60600000
28271,28271,38393,Alfredo Rocco,Italy,801211557,Start,60600000
28272,28272,38505,David Rizzio,Italy,801252004,C,60600000
28273,28273,38811,Alfredo Biondi,Italy,801450856,Stub,60600000
28274,28274,39224,Alessandra Mussolini,Italy,801792607,GA,60600000
28275,28275,39225,Emanuele Fiano,Italy,801793537,Start,60600000
28276,28276,39233,Francesco Ferdinando d'Ávalos,Italy,801800090,Stub,60600000
28277,28277,39242,Carlo Giovanardi,Italy,801806426,C,60600000
28278,28278,39317,Laura Boldrini,Italy,801879354,C,60600000
28279,28279,39460,Michele Emiliano,Italy,802003995,Stub,60600000
28280,28280,39656,Nicolò Sagredo,Italy,802224950,Start,60600000
28281,28281,39658,Marco Foscarini,Italy,802226245,Stub,60600000
28282,28282,39683,Vittorio Ambrosini,Italy,802270629,Stub,60600000
